cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,invert_count,inverts_10m2,inverts_100m3
,,,,,,,UTC,degrees_north,degrees_east,,,,meters^3,,,,,,,Invertebrates 10/M^2,Invertebrates 100/M^3
200001,NEW HORIZON,NH,53,CB,1,P,2000-01-20T17:05:00Z,34.315,-120.8,80.0,55.0,4.71,425.4,1.0,Teuthida,,82367,9540,1,4.71,NaN
200001,NEW HORIZON,NH,54,CB,1,P,2000-01-20T23:05:00Z,34.15,-121.14333,80.0,60.0,4.64,447.3,1.0,Teuthida,,82367,9540,3,13.92,NaN
200001,NEW HORIZON,NH,54,CB,1,S,2000-01-20T23:05:00Z,34.15,-121.14333,80.0,60.0,4.64,447.3,0.513,Doryteuthis opalescens,Market squid,82371,9542,2,18.089668,NaN
200001,NEW HORIZON,NH,55,CB,1,S,2000-01-21T04:56:00Z,33.816666,-121.845,80.0,70.0,4.19,468.5,0.518,Teuthida,,82367,9540,1,8.088803,NaN
200001,NEW HORIZON,NH,56,CB,1,S,2000-01-21T10:43:00Z,33.485,-122.526665,80.0,80.0,4.5,450.4,0.525,Teuthida,,82367,9540,1,8.571428,NaN
200001,NEW HORIZON,NH,57,CB,1,S,2000-01-21T16:19:00Z,33.15333,-123.225,80.0,90.0,4.63,450.4,0.516,Teuthida,,82367,9540,2,17.945736,NaN
200001,NEW HORIZON,NH,57,MT,1,,2000-01-21T16:00:00Z,33.15333,-123.225,80.0,90.0,0.02,88.7,1.0,Teuthida,,82367,9540,1,NaN,1.1273957
200001,NEW HORIZON,NH,59,CB,1,S,2000-01-22T06:07:00Z,33.385,-124.32333,76.7,100.0,4.26,465.8,1.0,Teuthida,,82367,9540,1,4.26,NaN
200001,NEW HORIZON,NH,60,CB,1,S,2000-01-22T11:46:00Z,33.721664,-123.638336,76.7,90.0,4.61,450.0,0.488,Teuthida,,82367,9540,1,9.446721,NaN
200001,NEW HORIZON,NH,60,MT,1,,2000-01-22T11:24:00Z,33.721664,-123.638336,76.7,90.0,0.02,80.3,1.0,Teuthida,,82367,9540,1,NaN,1.24533
200001,NEW HORIZON,NH,61,CB,1,S,2000-01-22T16:18:00Z,34.058334,-122.941666,76.7,80.0,4.66,439.6,0.533,Teuthida,,82367,9540,1,8.742965,NaN
200001,NEW HORIZON,NH,61,MT,1,,2000-01-22T16:00:00Z,34.058334,-122.941666,76.7,80.0,0.02,76.0,1.0,Teuthida,,82367,9540,6,NaN,7.894737
200001,NEW HORIZON,NH,62,CB,1,S,2000-01-23T00:37:00Z,34.386665,-122.25166,76.7,70.0,4.65,439.4,0.486,Doryteuthis opalescens,Market squid,82371,9542,1,9.567902,NaN
200001,NEW HORIZON,NH,62,MT,1,,2000-01-23T00:18:00Z,34.386665,-122.25166,76.7,70.0,0.02,89.2,1.0,Teuthida,,82367,9540,1,NaN,1.1210762
200001,NEW HORIZON,NH,63,CB,1,P,2000-01-23T06:52:00Z,34.721664,-121.55,76.7,60.0,4.59,432.4,1.0,Teuthida,,82367,9540,1,4.59,NaN
200001,NEW HORIZON,NH,63,CB,1,S,2000-01-23T06:52:00Z,34.721664,-121.55,76.7,60.0,4.59,432.4,0.521,Octopodidae,Octopus,82590,9760,1,8.80998,NaN
200001,NEW HORIZON,NH,63,MT,1,,2000-01-23T06:32:00Z,34.721664,-121.55,76.7,60.0,0.02,92.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,4,NaN,4.3290043
200001,NEW HORIZON,NH,63,MT,1,,2000-01-23T06:32:00Z,34.721664,-121.55,76.7,60.0,0.02,92.4,1.0,Teuthida,,82367,9540,1,NaN,1.0822511
200001,NEW HORIZON,NH,64,CB,1,S,2000-01-23T10:57:00Z,34.885,-121.20333,76.7,55.0,4.72,437.7,0.466,Octopodidae,Octopus,82590,9760,4,40.515022,NaN
200001,NEW HORIZON,NH,64,MT,1,,2000-01-23T10:37:00Z,34.885,-121.20333,76.7,55.0,0.02,90.0,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,3.3333333
200001,NEW HORIZON,NH,64,MT,1,,2000-01-23T10:37:00Z,34.885,-121.20333,76.7,55.0,0.02,90.0,1.0,Teuthida,,82367,9540,3,NaN,3.3333333
200001,NEW HORIZON,NH,65,PV,1,S,2000-01-23T13:54:00Z,35.023335,-120.92333,76.7,51.0,182.93,3.8,1.0,Teuthida,,82367,9540,1,182.93,NaN
200001,NEW HORIZON,NH,66,CB,1,S,2000-01-23T16:21:00Z,35.088333,-120.778336,76.7,49.0,4.16,100.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,6,24.96,NaN
200001,NEW HORIZON,NH,66,MT,1,,2000-01-23T16:03:00Z,35.088333,-120.778336,76.7,49.0,0.02,72.3,1.0,Doryteuthis opalescens,Market squid,82371,9542,7,NaN,9.681881
200004,DAVID STARR JORDAN,JD,1,CB,1,S,2000-04-07T23:35:00Z,32.956665,-117.305,93.3,26.7,3.72,89.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,2,7.44,NaN
200004,DAVID STARR JORDAN,JD,2,CB,1,S,2000-04-08T02:06:00Z,32.913334,-117.395,93.3,28.0,4.7,429.0,0.487,Doryteuthis opalescens,Market squid,82371,9542,2,19.301847,NaN
200004,DAVID STARR JORDAN,JD,3,CB,1,S,2000-04-08T05:07:00Z,32.846664,-117.53167,93.3,30.0,5.23,398.2,0.479,Doryteuthis opalescens,Market squid,82371,9542,1,10.91858,NaN
200004,DAVID STARR JORDAN,JD,4,CB,1,S,2000-04-08T09:13:00Z,32.681667,-117.87334,93.3,35.0,5.33,400.1,0.488,Doryteuthis opalescens,Market squid,82371,9542,1,10.922132,NaN
200004,DAVID STARR JORDAN,JD,4,MT,1,,2000-04-08T08:49:00Z,32.681667,-117.87334,93.3,35.0,0.02,71.4,1.0,Teuthida,,82367,9540,1,NaN,1.4005603
200004,DAVID STARR JORDAN,JD,7,CB,1,S,2000-04-08T23:04:00Z,32.181667,-118.888336,93.3,50.0,4.07,484.4,1.0,Teuthida,,82367,9540,1,4.07,NaN
200004,DAVID STARR JORDAN,JD,9,CB,1,S,2000-04-09T07:23:00Z,31.846666,-119.566666,93.3,60.0,4.29,460.2,0.526,Teuthida,,82367,9540,5,40.77947,NaN
200004,DAVID STARR JORDAN,JD,9,PV,1,S,2000-04-09T06:57:00Z,31.846666,-119.566666,93.3,60.0,179.17,3.8,1.0,Teuthida,,82367,9540,2,358.34,NaN
200004,DAVID STARR JORDAN,JD,10,CB,1,S,2000-04-09T13:39:00Z,31.515,-120.246666,93.3,70.0,4.99,424.6,0.527,Teuthida,,82367,9540,2,18.937382,NaN
200004,DAVID STARR JORDAN,JD,10,MT,1,,2000-04-09T13:19:00Z,31.515,-120.246666,93.3,70.0,0.03,61.5,1.0,Teuthida,,82367,9540,3,NaN,4.878049
200004,DAVID STARR JORDAN,JD,13,CB,1,S,2000-04-10T09:24:00Z,30.515,-122.25667,93.3,100.0,5.04,423.1,1.0,Teuthida,,82367,9540,1,5.04,NaN
200004,DAVID STARR JORDAN,JD,13,MT,1,,2000-04-10T09:05:00Z,30.515,-122.25667,93.3,100.0,0.02,73.4,1.0,Teuthida,,82367,9540,1,NaN,1.3623978
200004,DAVID STARR JORDAN,JD,17,CB,1,S,2000-04-11T12:09:00Z,30.751665,-123.333336,90.0,110.0,5.02,423.7,1.0,Teuthida,,82367,9540,7,35.14,NaN
200004,DAVID STARR JORDAN,JD,17,MT,1,,2000-04-11T11:50:00Z,30.751665,-123.333336,90.0,110.0,0.02,69.0,1.0,Teuthida,,82367,9540,1,NaN,1.4492754
200004,DAVID STARR JORDAN,JD,18,CB,1,S,2000-04-11T17:28:00Z,31.085,-122.665,90.0,100.0,4.99,420.5,1.0,Teuthida,,82367,9540,20,99.8,NaN
200004,DAVID STARR JORDAN,JD,19,CB,1,S,2000-04-12T01:44:00Z,31.418333,-121.99167,90.0,90.0,5.53,387.5,1.0,Teuthida,,82367,9540,2,11.06,NaN
200004,DAVID STARR JORDAN,JD,20,CB,1,S,2000-04-12T08:00:00Z,31.751665,-121.315,90.0,80.0,4.86,434.7,1.0,Teuthida,,82367,9540,8,38.88,NaN
200004,DAVID STARR JORDAN,JD,20,MT,1,,2000-04-12T07:42:00Z,31.751665,-121.315,90.0,80.0,0.02,76.4,1.0,Teuthida,,82367,9540,4,NaN,5.235602
200004,DAVID STARR JORDAN,JD,21,CB,1,S,2000-04-12T16:34:00Z,32.085,-120.636665,90.0,70.0,5.08,420.1,1.0,Teuthida,,82367,9540,8,40.64,NaN
200004,DAVID STARR JORDAN,JD,22,CB,1,S,2000-04-13T00:16:00Z,32.41833,-119.965,90.0,60.0,5.21,408.6,1.0,Teuthida,,82367,9540,2,10.42,NaN
200004,DAVID STARR JORDAN,JD,23,CB,1,S,2000-04-13T05:16:00Z,32.651665,-119.48167,90.0,53.0,5.1,413.7,0.523,Teuthida,,82367,9540,2,19.502869,NaN
200004,DAVID STARR JORDAN,JD,23,MT,1,,2000-04-13T04:57:00Z,32.651665,-119.48167,90.0,53.0,0.02,72.0,1.0,Teuthida,,82367,9540,1,NaN,1.3888888
200004,DAVID STARR JORDAN,JD,24,CB,1,S,2000-04-13T10:40:00Z,32.91833,-118.93833,90.0,45.0,5.1,410.9,0.467,Doryteuthis opalescens,Market squid,82371,9542,1,10.920771,NaN
200004,DAVID STARR JORDAN,JD,24,MT,1,,2000-04-13T10:21:00Z,32.91833,-118.93833,90.0,45.0,0.02,74.7,1.0,Doryteuthis opalescens,Market squid,82371,9542,14,NaN,18.741632
200004,DAVID STARR JORDAN,JD,25,CB,1,S,2000-04-13T16:07:00Z,33.185,-118.386665,90.0,37.0,5.24,404.4,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,5.24,NaN
200004,DAVID STARR JORDAN,JD,25,CB,1,S,2000-04-13T16:07:00Z,33.185,-118.386665,90.0,37.0,5.24,404.4,1.0,Teuthida,,82367,9540,1,5.24,NaN
200004,DAVID STARR JORDAN,JD,29,MT,1,,2000-04-14T11:12:00Z,33.89,-118.49,86.7,33.0,0.02,74.1,1.0,Doryteuthis opalescens,Market squid,82371,9542,3,NaN,4.048583
200004,DAVID STARR JORDAN,JD,30,CB,1,S,2000-04-14T13:55:00Z,33.825,-118.63333,86.7,35.0,5.16,404.2,0.515,Doryteuthis opalescens,Market squid,82371,9542,1,10.019418,NaN
200004,DAVID STARR JORDAN,JD,34,CB,1,P,2000-04-15T06:46:00Z,33.158333,-120.00667,86.7,55.0,5.25,398.5,1.0,Teuthida,,82367,9540,6,31.5,NaN
200004,DAVID STARR JORDAN,JD,34,CB,1,S,2000-04-15T06:46:00Z,33.158333,-120.00667,86.7,55.0,5.25,398.5,0.492,Doryteuthis opalescens,Market squid,82371,9542,1,10.670732,NaN
200004,DAVID STARR JORDAN,JD,35,CB,1,P,2000-04-15T10:44:00Z,32.991665,-120.348335,86.7,60.0,5.18,409.4,1.0,Teuthida,,82367,9540,1,5.18,NaN
200004,DAVID STARR JORDAN,JD,35,CB,1,S,2000-04-15T10:44:00Z,32.991665,-120.348335,86.7,60.0,5.18,409.4,0.462,Teuthida,,82367,9540,1,11.212121,NaN
200004,DAVID STARR JORDAN,JD,36,CB,1,S,2000-04-15T16:16:00Z,32.656666,-121.03333,86.7,70.0,5.22,402.5,0.533,Octopodidae,Octopus,82590,9760,1,9.793621,NaN
200004,DAVID STARR JORDAN,JD,37,CB,1,S,2000-04-16T00:22:00Z,32.323334,-121.71333,86.7,80.0,5.37,405.3,1.0,Teuthida,,82367,9540,3,16.11,NaN
200004,DAVID STARR JORDAN,JD,38,CB,1,S,2000-04-16T07:51:00Z,31.99,-122.39333,86.7,90.0,5.01,429.5,1.0,Teuthida,,82367,9540,5,25.05,NaN
200004,DAVID STARR JORDAN,JD,39,MT,1,,2000-04-16T13:41:00Z,31.656666,-123.06834,86.7,100.0,0.02,73.4,1.0,Teuthida,,82367,9540,1,NaN,1.3623978
200004,DAVID STARR JORDAN,JD,40,CB,1,S,2000-04-16T21:07:00Z,31.323334,-123.74167,86.7,110.0,4.62,448.6,1.0,Teuthida,,82367,9540,1,4.62,NaN
200004,DAVID STARR JORDAN,JD,41,CB,1,S,2000-04-17T03:37:00Z,31.911667,-124.17,83.3,110.0,5.08,419.5,1.0,Teuthida,,82367,9540,3,15.24,NaN
200004,DAVID STARR JORDAN,JD,42,MT,1,,2000-04-17T08:55:00Z,32.243332,-123.49333,83.3,100.0,0.02,70.6,1.0,Teuthida,,82367,9540,1,NaN,1.4164306
200004,DAVID STARR JORDAN,JD,43,CB,1,S,2000-04-17T16:27:00Z,32.578335,-122.81167,83.3,90.0,5.05,429.0,1.0,Teuthida,,82367,9540,6,30.3,NaN
200004,DAVID STARR JORDAN,JD,46,CB,1,P,2000-04-18T11:58:00Z,33.575,-120.75667,83.3,60.0,2.99,544.0,1.0,Teuthida,,82367,9540,1,2.99,NaN
200004,DAVID STARR JORDAN,JD,46,CB,1,S,2000-04-18T11:58:00Z,33.575,-120.75667,83.3,60.0,2.99,544.0,0.521,Octopodidae,Octopus,82590,9760,1,5.7389636,NaN
200004,DAVID STARR JORDAN,JD,47,CB,1,P,2000-04-18T16:14:00Z,33.745,-120.41,83.3,55.0,5.14,419.5,1.0,Teuthida,,82367,9540,3,15.42,NaN
200004,DAVID STARR JORDAN,JD,48,CB,1,S,2000-04-18T20:09:00Z,33.876667,-120.135,83.3,51.0,5.11,421.0,0.519,Doryteuthis opalescens,Market squid,82371,9542,5,49.229286,NaN
200004,DAVID STARR JORDAN,JD,48,MT,1,,2000-04-18T19:50:00Z,33.876667,-120.135,83.3,51.0,0.02,74.5,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.3422819
200004,DAVID STARR JORDAN,JD,50,CB,1,P,2000-04-19T04:26:00Z,34.178333,-119.50833,83.3,42.0,5.1,378.1,1.0,Teuthida,,82367,9540,1,5.1,NaN
200004,DAVID STARR JORDAN,JD,50,CB,1,S,2000-04-19T04:26:00Z,34.178333,-119.50833,83.3,42.0,5.1,378.1,0.48,Doryteuthis opalescens,Market squid,82371,9542,1,10.625,NaN
200004,DAVID STARR JORDAN,JD,50,MT,1,,2000-04-19T04:06:00Z,34.178333,-119.50833,83.3,42.0,0.03,63.2,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.5822785
200004,DAVID STARR JORDAN,JD,51,CB,1,P,2000-04-19T09:14:00Z,34.275,-120.025,81.8,46.9,5.1,416.6,1.0,Teuthida,,82367,9540,2,10.2,NaN
200004,DAVID STARR JORDAN,JD,51,MT,1,,2000-04-19T08:54:00Z,34.275,-120.025,81.8,46.9,0.02,68.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,44,NaN,63.86067
200004,DAVID STARR JORDAN,JD,52,CB,1,S,2000-04-19T13:29:00Z,34.448334,-120.52333,80.0,51.0,4.99,154.7,0.5,Doryteuthis opalescens,Market squid,82371,9542,1,9.98,NaN
200004,DAVID STARR JORDAN,JD,53,CB,1,P,2000-04-19T16:24:00Z,34.31,-120.81,80.0,55.0,4.0,473.2,1.0,Teuthida,,82367,9540,1,4.0,NaN
200004,DAVID STARR JORDAN,JD,53,CB,1,S,2000-04-19T16:24:00Z,34.31,-120.81,80.0,55.0,4.0,473.2,0.55,Doryteuthis opalescens,Market squid,82371,9542,1,7.2727275,NaN
200004,DAVID STARR JORDAN,JD,54,CB,1,S,2000-04-19T22:23:00Z,34.151665,-121.14833,80.0,60.0,4.45,447.8,0.456,Teuthida,,82367,9540,5,48.79386,NaN
200004,DAVID STARR JORDAN,JD,55,CB,1,S,2000-04-20T04:15:00Z,33.816666,-121.84333,80.0,70.0,5.48,397.8,0.5,Teuthida,,82367,9540,1,10.96,NaN
200004,DAVID STARR JORDAN,JD,56,CB,1,S,2000-04-20T10:00:00Z,33.488335,-122.53167,80.0,80.0,5.27,408.1,0.464,Teuthida,,82367,9540,1,11.3577585,NaN
200004,DAVID STARR JORDAN,JD,57,CB,1,S,2000-04-20T16:26:00Z,33.15,-123.221664,80.0,90.0,5.04,419.7,1.0,Teuthida,,82367,9540,7,35.28,NaN
200004,DAVID STARR JORDAN,JD,58,CB,1,S,2000-04-21T00:24:00Z,32.818333,-123.905,80.0,100.0,5.13,415.5,1.0,Teuthida,,82367,9540,6,30.78,NaN
200004,DAVID STARR JORDAN,JD,59,CB,1,S,2000-04-21T06:23:00Z,33.388332,-124.32667,76.7,100.0,4.59,449.3,1.0,Teuthida,,82367,9540,2,9.18,NaN
200004,DAVID STARR JORDAN,JD,59,MT,1,,2000-04-21T06:01:00Z,33.388332,-124.32667,76.7,100.0,0.02,68.8,1.0,Teuthida,,82367,9540,2,NaN,2.9069767
200004,DAVID STARR JORDAN,JD,60,CB,1,S,2000-04-21T12:51:00Z,33.72,-123.636665,76.7,90.0,5.03,426.6,0.5,Teuthida,,82367,9540,1,10.06,NaN
200004,DAVID STARR JORDAN,JD,60,MT,1,,2000-04-21T12:31:00Z,33.72,-123.636665,76.7,90.0,0.03,61.5,1.0,Teuthida,,82367,9540,1,NaN,1.6260163
200004,DAVID STARR JORDAN,JD,61,CB,1,S,2000-04-21T19:44:00Z,34.053333,-122.941666,76.7,80.0,4.58,456.6,1.0,Teuthida,,82367,9540,2,9.16,NaN
200004,DAVID STARR JORDAN,JD,62,CB,1,S,2000-04-22T02:54:00Z,34.388332,-122.246666,76.7,70.0,5.17,415.4,0.471,Teuthida,,82367,9540,1,10.976645,NaN
200004,DAVID STARR JORDAN,JD,63,CB,1,P,2000-04-22T09:15:00Z,34.721664,-121.54833,76.7,60.0,5.19,417.2,1.0,Teuthida,,82367,9540,1,5.19,NaN
200004,DAVID STARR JORDAN,JD,64,CB,1,S,2000-04-22T13:24:00Z,34.886665,-121.19833,76.7,55.0,4.77,437.0,0.5,Teuthida,,82367,9540,3,28.62,NaN
200007,NEW HORIZON,NH,3,CB,1,P,2000-06-30T00:43:00Z,32.846664,-117.53,93.3,30.0,4.69,435.1,1.0,Teuthida,,82367,9540,2,9.38,NaN
200007,NEW HORIZON,NH,3,CB,1,S,2000-06-30T00:43:00Z,32.846664,-117.53,93.3,30.0,4.69,435.1,0.511,Teuthida,,82367,9540,1,9.178082,NaN
200007,NEW HORIZON,NH,4,CB,1,P,2000-06-30T04:35:00Z,32.68,-117.87334,93.3,35.0,4.11,467.4,1.0,Teuthida,,82367,9540,2,8.22,NaN
200007,NEW HORIZON,NH,4,CB,1,S,2000-06-30T04:35:00Z,32.68,-117.87334,93.3,35.0,4.11,467.4,0.502,Teuthida,,82367,9540,1,8.187251,NaN
200007,NEW HORIZON,NH,5,CB,1,P,2000-06-30T08:28:00Z,32.513332,-118.21166,93.3,40.0,4.59,451.2,1.0,Teuthida,,82367,9540,1,4.59,NaN
200007,NEW HORIZON,NH,5,CB,1,S,2000-06-30T08:28:00Z,32.513332,-118.21166,93.3,40.0,4.59,451.2,0.493,Teuthida,,82367,9540,1,9.310345,NaN
200007,NEW HORIZON,NH,6,CB,1,P,2000-06-30T12:29:00Z,32.346664,-118.55333,93.3,45.0,5.0,422.4,1.0,Teuthida,,82367,9540,2,10.0,NaN
200007,NEW HORIZON,NH,6,CB,1,S,2000-06-30T12:29:00Z,32.346664,-118.55333,93.3,45.0,5.0,422.4,0.483,Octopodidae,Octopus,82590,9760,1,10.351967,NaN
200007,NEW HORIZON,NH,6,MT,1,,2000-06-30T12:10:00Z,32.346664,-118.55333,93.3,45.0,0.02,71.3,1.0,Teuthida,,82367,9540,1,NaN,1.4025246
200007,NEW HORIZON,NH,7,CB,1,P,2000-06-30T16:26:00Z,32.185,-118.88333,93.3,50.0,4.18,476.8,1.0,Teuthida,,82367,9540,2,8.36,NaN
200007,NEW HORIZON,NH,8,CB,1,P,2000-06-30T22:06:00Z,32.013332,-119.23333,93.3,55.0,4.68,456.9,1.0,Teuthida,,82367,9540,1,4.68,NaN
200007,NEW HORIZON,NH,9,CB,1,P,2000-07-01T02:07:00Z,31.845,-119.57,93.3,60.0,4.89,425.7,1.0,Teuthida,,82367,9540,3,14.67,NaN
200007,NEW HORIZON,NH,9,CB,1,S,2000-07-01T02:07:00Z,31.845,-119.57,93.3,60.0,4.89,425.7,0.481,Teuthida,,82367,9540,2,20.33264,NaN
200007,NEW HORIZON,NH,11,MT,1,,2000-07-01T13:43:00Z,31.18,-120.918335,93.3,80.0,0.02,78.1,1.0,Teuthida,,82367,9540,2,NaN,2.5608194
200007,NEW HORIZON,NH,12,CB,1,S,2000-07-01T20:16:00Z,30.846666,-121.58833,93.3,90.0,4.77,442.5,1.0,Teuthida,,82367,9540,1,4.77,NaN
200007,NEW HORIZON,NH,13,MT,1,,2000-07-02T02:00:00Z,30.513332,-122.25833,93.3,100.0,0.02,77.7,1.0,Teuthida,,82367,9540,2,NaN,2.5740025
200007,NEW HORIZON,NH,14,CB,1,S,2000-07-02T08:15:00Z,30.18,-122.92333,93.3,110.0,4.64,448.7,1.0,Teuthida,,82367,9540,2,9.28,NaN
200007,NEW HORIZON,NH,14,MT,1,,2000-07-02T07:56:00Z,30.18,-122.92333,93.3,110.0,0.02,68.1,1.0,Teuthida,,82367,9540,1,NaN,1.4684287
200007,NEW HORIZON,NH,16,CB,1,S,2000-07-02T20:15:00Z,30.416666,-123.99834,90.0,120.0,4.78,447.4,1.0,Teuthida,,82367,9540,1,4.78,NaN
200007,NEW HORIZON,NH,20,CB,1,S,2000-07-03T23:48:00Z,31.751665,-121.315,90.0,80.0,5.09,416.9,1.0,Teuthida,,82367,9540,2,10.18,NaN
200007,NEW HORIZON,NH,22,CB,1,P,2000-07-04T14:41:00Z,32.415,-119.96166,90.0,60.0,4.54,457.0,1.0,Teuthida,,82367,9540,2,9.08,NaN
200007,NEW HORIZON,NH,22,CB,1,S,2000-07-04T14:41:00Z,32.415,-119.96166,90.0,60.0,4.54,457.0,0.493,Teuthida,,82367,9540,2,18.41785,NaN
200007,NEW HORIZON,NH,23,CB,1,S,2000-07-04T19:57:00Z,32.65,-119.48167,90.0,53.0,5.11,408.5,0.509,Teuthida,,82367,9540,1,10.039292,NaN
200007,NEW HORIZON,NH,24,CB,1,S,2000-07-05T01:25:00Z,32.91833,-118.935,90.0,45.0,4.87,438.5,0.521,Octopodidae,Octopus,82590,9760,1,9.347409,NaN
200007,NEW HORIZON,NH,26,CB,1,S,2000-07-05T09:47:00Z,33.253334,-118.253334,90.0,35.0,4.96,423.5,0.48,Teuthida,,82367,9540,2,20.666666,NaN
200007,NEW HORIZON,NH,27,CB,1,S,2000-07-05T14:03:00Z,33.42,-117.90667,90.0,30.0,4.64,446.6,0.467,Teuthida,,82367,9540,1,9.9357605,NaN
200007,NEW HORIZON,NH,32,MT,1,,2000-07-06T09:48:00Z,33.488335,-119.32667,86.7,45.0,0.03,57.9,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.7271158
200007,NEW HORIZON,NH,34,CB,1,S,2000-07-06T16:35:00Z,33.143333,-120.01833,86.7,55.0,4.33,458.0,0.48,Octopodidae,Octopus,82590,9760,1,9.020833,NaN
200007,NEW HORIZON,NH,36,CB,1,S,2000-07-07T03:18:00Z,32.656666,-121.03167,86.7,70.0,4.43,464.6,1.0,Teuthida,,82367,9540,1,4.43,NaN
200007,NEW HORIZON,NH,37,CB,1,S,2000-07-07T08:52:00Z,32.323334,-121.71333,86.7,80.0,4.58,464.1,0.479,Teuthida,,82367,9540,1,9.561586,NaN
200007,NEW HORIZON,NH,38,CB,1,S,2000-07-07T14:28:00Z,31.99,-122.39333,86.7,90.0,4.75,436.6,1.0,Teuthida,,82367,9540,1,4.75,NaN
200007,NEW HORIZON,NH,38,MT,1,,2000-07-07T14:09:00Z,31.99,-122.39333,86.7,90.0,0.02,83.2,1.0,Teuthida,,82367,9540,1,NaN,1.2019231
200007,NEW HORIZON,NH,40,MT,1,,2000-07-08T01:23:00Z,31.323334,-123.74167,86.7,110.0,0.02,78.4,1.0,Teuthida,,82367,9540,1,NaN,1.2755102
200007,NEW HORIZON,NH,41,CB,1,S,2000-07-08T07:43:00Z,31.911667,-124.168335,83.3,110.0,4.6,447.5,1.0,Teuthida,,82367,9540,2,9.2,NaN
200007,NEW HORIZON,NH,42,CB,1,S,2000-07-08T13:34:00Z,32.246666,-123.49,83.3,100.0,4.75,437.2,1.0,Teuthida,,82367,9540,1,4.75,NaN
200007,NEW HORIZON,NH,43,CB,1,S,2000-07-08T19:23:00Z,32.576668,-122.81167,83.3,90.0,4.35,464.1,1.0,Teuthida,,82367,9540,3,13.05,NaN
200007,NEW HORIZON,NH,44,CB,1,S,2000-07-09T01:22:00Z,32.911667,-122.128334,83.3,80.0,4.62,443.8,0.518,Teuthida,,82367,9540,1,8.918919,NaN
200007,NEW HORIZON,NH,44,MT,1,,2000-07-09T01:03:00Z,32.911667,-122.128334,83.3,80.0,0.02,77.4,1.0,Teuthida,,82367,9540,1,NaN,1.2919897
200007,NEW HORIZON,NH,45,CB,1,S,2000-07-09T07:44:00Z,33.243332,-121.44334,83.3,70.0,5.07,427.5,1.0,Teuthida,,82367,9540,1,5.07,NaN
200007,NEW HORIZON,NH,45,MT,1,,2000-07-09T07:25:00Z,33.243332,-121.44334,83.3,70.0,0.02,75.4,1.0,Teuthida,,82367,9540,1,NaN,1.32626
200007,NEW HORIZON,NH,46,CB,1,S,2000-07-09T13:57:00Z,33.578335,-120.75667,83.3,60.0,4.77,432.8,0.517,Teuthida,,82367,9540,2,18.452612,NaN
200007,NEW HORIZON,NH,48,CB,1,S,2000-07-09T21:39:00Z,33.878334,-120.13333,83.3,51.0,4.53,455.0,0.519,Teuthida,,82367,9540,1,8.728324,NaN
200007,NEW HORIZON,NH,50,CB,1,S,2000-07-10T06:56:00Z,34.225,-119.41167,83.3,40.6,3.85,70.2,1.0,Teuthida,,82367,9540,1,3.85,NaN
200007,NEW HORIZON,NH,51,CB,1,S,2000-07-10T11:58:00Z,34.275,-120.025,81.8,46.9,5.24,407.2,0.495,Teuthida,,82367,9540,1,10.585858,NaN
200007,NEW HORIZON,NH,51,MT,1,,2000-07-10T11:39:00Z,34.275,-120.025,81.8,46.9,0.02,75.6,1.0,Doryteuthis opalescens,Market squid,82371,9542,1,NaN,1.3227513
200007,NEW HORIZON,NH,53,CB,1,S,2000-07-10T19:34:00Z,34.315,-120.8,80.0,55.0,4.92,434.9,0.527,Teuthida,,82367,9540,3,28.00759,NaN
200007,NEW HORIZON,NH,54,CB,1,S,2000-07-10T23:59:00Z,34.15,-121.15,80.0,60.0,4.05,460.5,0.49,Teuthida,,82367,9540,2,16.530613,NaN
200007,NEW HORIZON,NH,54,MT,1,,2000-07-10T23:38:00Z,34.15,-121.15,80.0,60.0,0.02,77.2,1.0,Teuthida,,82367,9540,2,NaN,2.5906737
200007,NEW HORIZON,NH,55,MT,1,,2000-07-11T06:17:00Z,33.816666,-121.84167,80.0,70.0,0.02,69.9,1.0,Teuthida,,82367,9540,1,NaN,1.4306152
200007,NEW HORIZON,NH,56,CB,1,S,2000-07-11T12:30:00Z,33.483334,-122.53667,80.0,80.0,4.77,447.0,1.0,Teuthida,,82367,9540,3,14.31,NaN
200007,NEW HORIZON,NH,56,MT,1,,2000-07-11T12:11:00Z,33.483334,-122.53667,80.0,80.0,0.02,73.5,1.0,Teuthida,,82367,9540,1,NaN,1.3605442
200007,NEW HORIZON,NH,58,CB,1,S,2000-07-12T00:16:00Z,32.816666,-123.90667,80.0,100.0,4.78,437.1,1.0,Teuthida,,82367,9540,2,9.56,NaN
