cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,larvae_count,larvae_10m2,larvae_100m3
,,,,,,,UTC,degrees_north,degrees_east,,,,meters^3,,,,,,,Larvae 10/M^2,Larvae 100/M^3
199602,DAVID STARR JORDAN,JD,16,CB,1,S,1996-02-03T02:47:00Z,30.416666,-123.996666,90,120,5,419.8,1,Stomias atriventer,Blackbelly dragonfish,162290,121,1,5,NaN
199602,DAVID STARR JORDAN,JD,16,CB,1,S,1996-02-03T02:47:00Z,30.416666,-123.996666,90,120,5,419.8,1,Stomiiformes,,553138,109,2,10,NaN
199602,DAVID STARR JORDAN,JD,16,CB,1,S,1996-02-03T02:47:00Z,30.416666,-123.996666,90,120,5,419.8,1,Vinciguerria lucetia,Panama lightfish,182865,93,4,20,NaN
199602,DAVID STARR JORDAN,JD,16,CB,1,S,1996-02-03T02:47:00Z,30.416666,-123.996666,90,120,5,419.8,1,Vinciguerria poweriae,Highseas lightfish,162195,94,1,5,NaN
199602,DAVID STARR JORDAN,JD,16,MT,1,,1996-02-03T02:27:00Z,30.416666,-123.996666,90,120,0.02,75.8,1,Ceratoscopelus townsendi,Dogtooth lampfish,162577,226,1,NaN,1.3192612
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Argyropelecus affinis,Slender hatchetfish,162216,103,2,10.06,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Bathylagoides wesethi,Snubnose blacksmelt,623380,71,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Ceratoscopelus townsendi,Dogtooth lampfish,162577,226,2,10.06,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Cyclothone acclinidens,Benttooth bristlemouth,162172,77,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Cyclothone signata,Showy bristlemouth,162168,78,3,15.09,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Diogenichthys atlanticus,Longfin lanternfish,162676,239,3,15.09,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Idiacanthus antrostomus,Pacific blackdragon,162301,161,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Nannobrachium,,623699,261,3,15.09,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Nannobrachium ritteri,Broadfin lampfish,623745,260,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Sternoptyx,Dollar hatchetfishes,162226,107,2,10.06,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Symbolophorus californiensis,California lanternfish,623871,296,2,10.06,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Vinciguerria lucetia,Panama lightfish,182865,93,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,17,CB,1,S,1996-02-03T08:43:00Z,30.751665,-123.331665,90,110,5.03,416.6,1,Vinciguerria poweriae,Highseas lightfish,162195,94,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Diogenichthys atlanticus,Longfin lanternfish,162676,239,1,5,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,2,10,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Nannobrachium,,623699,261,1,5,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Poromitra crassiceps,Crested bigscale,166108,405,1,5,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Protomyctophum crockeri,California flashlightfish,162685,288,1,5,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Scopelarchus analis,Blackbelly pearleye,162555,339,1,5,NaN
199602,DAVID STARR JORDAN,JD,18,CB,1,S,1996-02-03T14:15:00Z,31.083332,-122.66,90,100,5,424.9,1,Tarletonbeania crenularis,Blue lanternfish,162673,299,1,5,NaN
199602,DAVID STARR JORDAN,JD,19,CB,1,S,1996-02-03T20:40:00Z,31.418333,-121.988335,90,90,4.9,429.7,1,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,2,9.8,NaN
199602,DAVID STARR JORDAN,JD,19,CB,1,S,1996-02-03T20:40:00Z,31.418333,-121.988335,90,90,4.9,429.7,1,Leuroglossus stilbius,California smoothtongue,162096,72,1,4.9,NaN
199602,DAVID STARR JORDAN,JD,19,CB,1,S,1996-02-03T20:40:00Z,31.418333,-121.988335,90,90,4.9,429.7,1,Nannobrachium,,623699,261,1,4.9,NaN
199602,DAVID STARR JORDAN,JD,19,CB,1,S,1996-02-03T20:40:00Z,31.418333,-121.988335,90,90,4.9,429.7,1,Protomyctophum crockeri,California flashlightfish,162685,288,1,4.9,NaN
199602,DAVID STARR JORDAN,JD,19,CB,1,S,1996-02-03T20:40:00Z,31.418333,-121.988335,90,90,4.9,429.7,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,1,4.9,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Citharichthys sordidus,Pacific sanddab,172716,923,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Cyclothone signata,Showy bristlemouth,162168,78,4,20.56,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Danaphos oculatus,Bottlelight,162232,84,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Ichthyococcus irregularis,Bulldog lightfish,622698,89,2,10.28,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Melamphaes parvus,Little bigscale,649666,397,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Nannobrachium,,623699,261,3,15.42,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Nannobrachium hawaiiensis,,623853,269,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Nannobrachium ritteri,Broadfin lampfish,623745,260,5,25.7,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Poromitra crassiceps,Crested bigscale,166108,405,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Protomyctophum crockeri,California flashlightfish,162685,288,2,10.28,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Sternoptyx,Dollar hatchetfishes,162226,107,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Stomias atriventer,Blackbelly dragonfish,162290,121,1,5.14,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Symbolophorus californiensis,California lanternfish,623871,296,5,25.7,NaN
199602,DAVID STARR JORDAN,JD,20,CB,1,S,1996-02-04T03:10:00Z,31.751665,-121.315,90,80,5.14,413.3,1,Vinciguerria lucetia,Panama lightfish,182865,93,8,41.12,NaN
199602,DAVID STARR JORDAN,JD,20,MT,1,,1996-02-04T02:51:00Z,31.751665,-121.315,90,80,0.02,71.7,1,Cololabis saira,Pacific saury,165609,166,10,NaN,13.947001
199602,DAVID STARR JORDAN,JD,20,MT,1,,1996-02-04T02:51:00Z,31.751665,-121.315,90,80,0.02,71.7,1,Engraulis mordax,Northern anchovy,161828,31,1,NaN,1.3947002
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Ceratoscopelus townsendi,Dogtooth lampfish,162577,226,5,25.05,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Cyclothone acclinidens,Benttooth bristlemouth,162172,77,1,5.01,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Cyclothone signata,Showy bristlemouth,162168,78,11,55.11,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Diogenichthys atlanticus,Longfin lanternfish,162676,239,3,15.03,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Melamphaes parvus,Little bigscale,649666,397,2,10.02,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Myctophum nitidulum,Pearly lanternfish,162726,273,2,10.02,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Protomyctophum crockeri,California flashlightfish,162685,288,5,25.05,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,1,5.01,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Stomias atriventer,Blackbelly dragonfish,162290,121,1,5.01,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Symbolophorus californiensis,California lanternfish,623871,296,2,10.02,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Tetragonurus cuvieri,Smalleye squaretail,172580,546,1,5.01,NaN
199602,DAVID STARR JORDAN,JD,21,CB,1,S,1996-02-04T09:15:00Z,32.085,-120.638336,90,70,5.01,422,1,Vinciguerria lucetia,Panama lightfish,182865,93,13,65.13,NaN
199602,DAVID STARR JORDAN,JD,21,MT,1,,1996-02-04T08:53:00Z,32.085,-120.638336,90,70,0.02,74.3,1,Cololabis saira,Pacific saury,165609,166,2,NaN,2.69179
199602,DAVID STARR JORDAN,JD,21,MT,1,,1996-02-04T08:53:00Z,32.085,-120.638336,90,70,0.02,74.3,1,Tetragonurus cuvieri,Smalleye squaretail,172580,546,1,NaN,1.345895
199602,DAVID STARR JORDAN,JD,21,PV,1,S,1996-02-04T08:45:00Z,32.085,-120.638336,90,70,190.98,3.7,1,Teleostei,Unidentified Teliost,161105,1,1,190.98,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Citharichthys sordidus,Pacific sanddab,172716,923,9,45.27,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Citharichthys stigmaeus,Speckled sanddab,172717,925,3,15.09,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Engraulis mordax,Northern anchovy,161828,31,75,377.25,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Icichthys lockingtoni,Medusafish,172510,536,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Leuroglossus stilbius,California smoothtongue,162096,72,25,125.75,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,12,60.36,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Merluccius productus,Pacific hake or whiting,164792,901,25,125.75,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Protomyctophum crockeri,California flashlightfish,162685,288,1,5.03,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,6,30.18,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Sebastes,Rockfishes,166705,683,7,35.21,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Sebastes diploproa,Splitnose rockfish,166716,689,2,10.06,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Sebastes paucispinis,Bocaccio,166733,686,5,25.15,NaN
199602,DAVID STARR JORDAN,JD,22,CB,1,S,1996-02-04T15:18:00Z,32.416664,-119.96,90,60,5.03,417.8,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,6,30.18,NaN
199602,DAVID STARR JORDAN,JD,22,MT,1,,1996-02-04T15:00:00Z,32.416664,-119.96,90,60,0.02,74.5,1,Sebastes,Rockfishes,166705,683,1,NaN,1.3422819
199602,DAVID STARR JORDAN,JD,22,PV,1,S,1996-02-04T14:53:00Z,32.416664,-119.96,90,60,194.29,3.6,1,Engraulis mordax,Northern anchovy,161828,31,3,582.87,NaN
199602,DAVID STARR JORDAN,JD,22,PV,1,S,1996-02-04T14:53:00Z,32.416664,-119.96,90,60,194.29,3.6,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,194.29,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Chauliodus macouni,Pacific viperfish,162279,156,1,5.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Citharichthys sordidus,Pacific sanddab,172716,923,8,41.2,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Citharichthys stigmaeus,Speckled sanddab,172717,925,1,5.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Danaphos oculatus,Bottlelight,162232,84,1,5.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Engraulis mordax,Northern anchovy,161828,31,11,56.65,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Leuroglossus stilbius,California smoothtongue,162096,72,21,108.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,4,20.6,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Merluccius productus,Pacific hake or whiting,164792,901,10,51.5,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Microstoma,Dusky pencilsmelt,162093,58,1,5.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Protomyctophum crockeri,California flashlightfish,162685,288,1,5.15,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,3,15.45,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Sebastes,Rockfishes,166705,683,29,149.35,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Sebastes jordani,Shortbelly rockfish,166725,684,5,25.75,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Sebastes paucispinis,Bocaccio,166733,686,3,15.45,NaN
199602,DAVID STARR JORDAN,JD,23,CB,1,S,1996-02-04T21:01:00Z,32.651665,-119.48167,90,53,5.15,421.8,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,4,20.6,NaN
199602,DAVID STARR JORDAN,JD,23,MT,1,,1996-02-04T20:43:00Z,32.651665,-119.48167,90,53,0.02,85.9,1,Sebastes,Rockfishes,166705,683,2,NaN,2.3282888
199602,DAVID STARR JORDAN,JD,23,MT,1,,1996-02-04T20:43:00Z,32.651665,-119.48167,90,53,0.02,85.9,1,Sebastes diploproa,Splitnose rockfish,166716,689,1,NaN,1.1641444
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Argyropelecus affinis,Slender hatchetfish,162216,103,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Citharichthys stigmaeus,Speckled sanddab,172717,925,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Cyclothone signata,Showy bristlemouth,162168,78,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Leuroglossus stilbius,California smoothtongue,162096,72,3,15.51,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,8,41.36,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Merluccius productus,Pacific hake or whiting,164792,901,6,31.02,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Microstoma,Dusky pencilsmelt,162093,58,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Nannobrachium ritteri,Broadfin lampfish,623745,260,5,25.85,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Protomyctophum crockeri,California flashlightfish,162685,288,4,20.68,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Sebastes,Rockfishes,166705,683,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Sebastes jordani,Shortbelly rockfish,166725,684,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,2,10.34,NaN
199602,DAVID STARR JORDAN,JD,24,CB,1,S,1996-02-05T02:53:00Z,32.91833,-118.933334,90,45,5.17,410.8,1,Tetragonurus cuvieri,Smalleye squaretail,172580,546,2,10.34,NaN
199602,DAVID STARR JORDAN,JD,24,MT,1,,1996-02-05T02:34:00Z,32.91833,-118.933334,90,45,0.02,73.4,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,NaN,1.3623978
199602,DAVID STARR JORDAN,JD,24,PV,1,S,1996-02-05T02:29:00Z,32.91833,-118.933334,90,45,201.92,3.5,1,Teleostei,Unidentified Teliost,161105,1,1,201.92,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Citharichthys sordidus,Pacific sanddab,172716,923,13,67.21,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Citharichthys stigmaeus,Speckled sanddab,172717,925,2,10.34,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Engraulis mordax,Northern anchovy,161828,31,20,103.4,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Genyonemus lineatus,White croaker,169257,612,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Leuroglossus stilbius,California smoothtongue,162096,72,61,315.37,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,7,36.19,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Merluccius productus,Pacific hake or whiting,164792,901,5,25.85,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,34,175.78,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Sebastes,Rockfishes,166705,683,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Sebastes jordani,Shortbelly rockfish,166725,684,1,5.17,NaN
199602,DAVID STARR JORDAN,JD,25,CB,1,S,1996-02-05T08:08:00Z,33.185,-118.386665,90,37,5.17,409.1,1,Stenobrachius leucopsarus,Northern lampfish,162664,292,10,51.7,NaN
199602,DAVID STARR JORDAN,JD,25,MT,1,,1996-02-05T07:49:00Z,33.185,-118.386665,90,37,0.02,81.7,1,Citharichthys sordidus,Pacific sanddab,172716,923,5,NaN,6.1199512
199602,DAVID STARR JORDAN,JD,25,MT,1,,1996-02-05T07:49:00Z,33.185,-118.386665,90,37,0.02,81.7,1,Engraulis mordax,Northern anchovy,161828,31,3,NaN,3.6719706
199602,DAVID STARR JORDAN,JD,25,MT,1,,1996-02-05T07:49:00Z,33.185,-118.386665,90,37,0.02,81.7,1,Sardinops sagax,Pacific sardine (pilchard),161729,19,19,NaN,23.255814
199602,DAVID STARR JORDAN,JD,25,MT,1,,1996-02-05T07:49:00Z,33.185,-118.386665,90,37,0.02,81.7,1,Sebastes,Rockfishes,166705,683,1,NaN,1.2239902
199602,DAVID STARR JORDAN,JD,25,MT,1,,1996-02-05T07:49:00Z,33.185,-118.386665,90,37,0.02,81.7,1,Sebastes aurora,Aurora rockfish,166709,688,1,NaN,1.2239902
199602,DAVID STARR JORDAN,JD,25,PV,1,S,1996-02-05T07:22:00Z,33.185,-118.386665,90,37,181.45,3.8,1,Teleostei,Unidentified Teliost,161105,1,1,181.45,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Argentina sialis,Pacific argentine,162068,56,5,27,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Citharichthys sordidus,Pacific sanddab,172716,923,15,81,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Citharichthys stigmaeus,Speckled sanddab,172717,925,4,21.6,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Engraulis mordax,Northern anchovy,161828,31,140,756,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Genyonemus lineatus,White croaker,169257,612,1,5.4,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Leuroglossus stilbius,California smoothtongue,162096,72,265,1431,NaN
199602,DAVID STARR JORDAN,JD,26,CB,1,S,1996-02-05T10:45:00Z,33.251667,-118.25166,90,35,5.4,396.6,1,Lipolagus ochotensis,Popeye blacksmelt,623625,68,10,54,NaN
